NDate,NTime,MeaValue,Weight,RecNo
2020/9/30 ,13:36:32,43.7  ,A,23296 
2020/9/30 ,13:36:34,43.6  ,A,23297 
2020/9/30 ,13:36:36,43.5  ,A,23298 
2020/9/30 ,13:36:38,43.5  ,A,23299 
2020/9/30 ,13:36:40,43.4  ,A,23300 
2020/9/30 ,13:36:42,43.5  ,A,23301 
2020/9/30 ,13:36:44,43.7  ,A,23302 
2020/9/30 ,13:36:46,43.7  ,A,23303 
2020/9/30 ,13:36:48,43.6  ,A,23304 
2020/9/30 ,13:36:50,43.6  ,A,23305 
2020/9/30 ,13:36:52,43.7  ,A,23306 
2020/9/30 ,13:36:54,43.7  ,A,23307 
2020/9/30 ,13:36:56,43.6  ,A,23308 
2020/9/30 ,13:36:58,43.6  ,A,23309 
2020/9/30 ,13:37:0 ,43.6  ,A,23310 
2020/9/30 ,13:37:2 ,43.6  ,A,23311 
2020/9/30 ,13:37:4 ,43.6  ,A,23312 
2020/9/30 ,13:37:6 ,43.7  ,A,23313 
2020/9/30 ,13:37:8 ,43.8  ,A,23314 
2020/9/30 ,13:37:10,43.6  ,A,23315 
2020/9/30 ,13:37:12,43.7  ,A,23316 
2020/9/30 ,13:37:14,43.7  ,A,23317 
2020/9/30 ,13:37:16,43.6  ,A,23318 
2020/9/30 ,13:37:18,43.7  ,A,23319 
2020/9/30 ,13:37:20,43.7  ,A,23320 
2020/9/30 ,13:37:22,43.6  ,A,23321 
2020/9/30 ,13:37:24,43.6  ,A,23322 
2020/9/30 ,13:37:26,43.6  ,A,23323 
2020/9/30 ,13:37:28,43.6  ,A,23324 
2020/9/30 ,13:37:30,43.5  ,A,23325 
2020/9/30 ,13:37:32,43.5  ,A,23326 
2020/9/30 ,13:37:34,44.7  ,A,23327 
2020/9/30 ,13:37:36,43.7  ,A,23328 
2020/9/30 ,13:37:38,43.7  ,A,23329 
2020/9/30 ,13:37:40,43.6  ,A,23330 
2020/9/30 ,13:37:42,43.6  ,A,23331 
2020/9/30 ,13:37:44,43.8  ,A,23332 
2020/9/30 ,13:37:46,43.7  ,A,23333 
2020/9/30 ,13:37:48,43.6  ,A,23334 
2020/9/30 ,13:37:50,43.6  ,A,23335 
2020/9/30 ,13:37:52,43.7  ,A,23336 
2020/9/30 ,13:37:54,43.6  ,A,23337 
2020/9/30 ,13:37:56,43.6  ,A,23338 
2020/9/30 ,13:37:58,43.5  ,A,23339 
2020/9/30 ,13:38:6 ,43.5  ,A,23340 
2020/9/30 ,13:38:8 ,44.2  ,A,23341 
2020/9/30 ,13:38:10,44.0  ,A,23342 
2020/9/30 ,13:38:12,43.6  ,A,23343 
2020/9/30 ,13:38:14,43.6  ,A,23344 
2020/9/30 ,13:38:16,43.5  ,A,23345 
2020/9/30 ,13:38:18,43.6  ,A,23346 
2020/9/30 ,13:38:20,43.7  ,A,23347 
2020/9/30 ,13:38:22,43.7  ,A,23348 
2020/9/30 ,13:38:24,43.8  ,A,23349 
2020/9/30 ,13:38:26,43.6  ,A,23350 
2020/9/30 ,13:38:28,43.6  ,A,23351 
2020/9/30 ,13:38:30,43.7  ,A,23352 
2020/9/30 ,13:38:32,43.5  ,A,23353 
2020/9/30 ,13:38:34,43.8  ,A,23354 
2020/9/30 ,13:38:36,43.6  ,A,23355 
2020/9/30 ,13:38:38,43.7  ,A,23356 
2020/9/30 ,13:38:40,43.6  ,A,23357 
2020/9/30 ,13:38:42,43.6  ,A,23358 
2020/9/30 ,13:38:44,43.5  ,A,23359 
2020/9/30 ,13:38:46,43.6  ,A,23360 
2020/9/30 ,13:38:48,43.7  ,A,23361 
2020/9/30 ,13:38:50,43.6  ,A,23362 
2020/9/30 ,13:38:52,43.6  ,A,23363 
2020/9/30 ,13:38:54,43.4  ,A,23364 
2020/9/30 ,13:38:56,43.5  ,A,23365 
2020/9/30 ,13:38:58,43.5  ,A,23366 
2020/9/30 ,13:39:0 ,43.6  ,A,23367 
2020/9/30 ,13:39:2 ,43.6  ,A,23368 
2020/9/30 ,13:39:4 ,43.6  ,A,23369 
2020/9/30 ,13:39:6 ,43.6  ,A,23370 
2020/9/30 ,13:39:8 ,43.6  ,A,23371 
2020/9/30 ,13:39:10,43.6  ,A,23372 
2020/9/30 ,13:39:12,43.6  ,A,23373 
2020/9/30 ,13:39:14,44.5  ,A,23374 
2020/9/30 ,13:39:16,43.7  ,A,23375 
2020/9/30 ,13:39:18,43.7  ,A,23376 
2020/9/30 ,13:39:20,43.6  ,A,23377 
2020/9/30 ,13:39:22,43.8  ,A,23378 
2020/9/30 ,13:39:24,43.8  ,A,23379 
2020/9/30 ,13:39:26,43.5  ,A,23380 
2020/9/30 ,13:39:28,43.6  ,A,23381 
2020/9/30 ,13:39:30,43.8  ,A,23382 
2020/9/30 ,13:39:32,43.7  ,A,23383 
2020/9/30 ,13:39:34,43.7  ,A,23384 
2020/9/30 ,13:39:36,43.7  ,A,23385 
2020/9/30 ,13:39:38,43.8  ,A,23386 
2020/9/30 ,13:39:40,43.8  ,A,23387 
2020/9/30 ,13:39:42,43.7  ,A,23388 
2020/9/30 ,13:39:44,43.7  ,A,23389 
2020/9/30 ,13:39:46,43.7  ,A,23390 
2020/9/30 ,13:39:48,43.7  ,A,23391 
2020/9/30 ,13:39:50,43.7  ,A,23392 
2020/9/30 ,13:39:52,43.8  ,A,23393 
2020/9/30 ,13:39:54,43.8  ,A,23394 
2020/9/30 ,13:39:56,43.8  ,A,23395 
2020/9/30 ,13:39:58,43.7  ,A,23396 
2020/9/30 ,13:40:0 ,44.0  ,A,23397 
2020/9/30 ,13:40:2 ,43.8  ,A,23398 
2020/9/30 ,13:40:4 ,43.8  ,A,23399 
2020/9/30 ,13:40:12,43.9  ,A,23400 
2020/9/30 ,13:40:14,43.9  ,A,23401 
2020/9/30 ,13:40:16,43.8  ,A,23402 
2020/9/30 ,13:40:18,44.3  ,A,23403 
2020/9/30 ,13:40:20,43.7  ,A,23404 
2020/9/30 ,13:40:22,43.7  ,A,23405 
2020/9/30 ,13:40:24,43.8  ,A,23406 
2020/9/30 ,13:40:26,43.7  ,A,23407 
2020/9/30 ,13:40:28,43.8  ,A,23408 
2020/9/30 ,13:40:30,43.8  ,A,23409 
2020/9/30 ,13:40:32,45.5  ,A,23410 
2020/9/30 ,13:40:34,43.7  ,A,23411 
2020/9/30 ,13:40:36,43.7  ,A,23412 
2020/9/30 ,13:40:38,43.7  ,A,23413 
2020/9/30 ,13:40:40,43.7  ,A,23414 
2020/9/30 ,13:40:42,43.6  ,A,23415 
2020/9/30 ,13:40:44,43.7  ,A,23416 
2020/9/30 ,13:40:46,43.8  ,A,23417 
2020/9/30 ,13:40:48,43.6  ,A,23418 
2020/9/30 ,13:40:50,43.7  ,A,23419 
2020/9/30 ,13:40:52,43.8  ,A,23420 
2020/9/30 ,13:40:54,43.6  ,A,23421 
2020/9/30 ,13:40:56,43.6  ,A,23422 
2020/9/30 ,13:40:58,43.6  ,A,23423 
2020/9/30 ,13:41:0 ,43.6  ,A,23424 
2020/9/30 ,13:41:2 ,43.6  ,A,23425 
2020/9/30 ,13:41:4 ,43.7  ,A,23426 
2020/9/30 ,13:41:6 ,43.7  ,A,23427 
2020/9/30 ,13:41:8 ,43.7  ,A,23428 
2020/9/30 ,13:41:10,43.7  ,A,23429 
2020/9/30 ,13:41:12,43.8  ,A,23430 
2020/9/30 ,13:41:14,43.8  ,A,23431 
2020/9/30 ,13:41:16,43.8  ,A,23432 
2020/9/30 ,13:41:18,43.8  ,A,23433 
2020/9/30 ,13:41:20,43.8  ,A,23434 
2020/9/30 ,13:41:22,43.7  ,A,23435 
2020/9/30 ,13:41:24,43.6  ,A,23436 
2020/9/30 ,13:41:26,43.7  ,A,23437 
2020/9/30 ,13:41:28,43.6  ,A,23438 
2020/9/30 ,13:41:30,43.9  ,A,23439 
2020/9/30 ,13:41:32,43.8  ,A,23440 
2020/9/30 ,13:41:34,43.8  ,A,23441 
2020/9/30 ,13:41:36,43.8  ,A,23442 
2020/9/30 ,13:41:38,43.8  ,A,23443 
2020/9/30 ,13:41:40,43.7  ,A,23444 
2020/9/30 ,13:41:42,43.7  ,A,23445 
2020/9/30 ,13:41:44,44.0  ,A,23446 
2020/9/30 ,13:41:46,43.7  ,A,23447 
2020/9/30 ,13:41:48,43.6  ,A,23448 
2020/9/30 ,13:41:50,43.8  ,A,23449 
2020/9/30 ,13:41:52,43.8  ,A,23450 
2020/9/30 ,13:41:54,43.8  ,A,23451 
2020/9/30 ,13:41:56,43.6  ,A,23452 
2020/9/30 ,13:41:58,43.8  ,A,23453 
2020/9/30 ,13:42:0 ,43.7  ,A,23454 
2020/9/30 ,13:42:2 ,43.9  ,A,23455 
2020/9/30 ,13:42:4 ,43.8  ,A,23456 
2020/9/30 ,13:42:6 ,44.0  ,A,23457 
2020/9/30 ,13:42:8 ,43.8  ,A,23458 
2020/9/30 ,13:42:10,43.7  ,A,23459 
2020/9/30 ,13:42:18,43.7  ,A,23460 
2020/9/30 ,13:42:20,43.8  ,A,23461 
2020/9/30 ,13:42:22,43.7  ,A,23462 
2020/9/30 ,13:42:24,43.8  ,A,23463 
2020/9/30 ,13:42:26,43.9  ,A,23464 
2020/9/30 ,13:42:28,43.9  ,A,23465 
2020/9/30 ,13:42:30,43.8  ,A,23466 
2020/9/30 ,13:42:32,43.8  ,A,23467 
2020/9/30 ,13:42:34,43.8  ,A,23468 
2020/9/30 ,13:42:36,43.9  ,A,23469 
2020/9/30 ,13:42:38,43.9  ,A,23470 
2020/9/30 ,13:42:40,43.8  ,A,23471 
2020/9/30 ,13:42:42,43.7  ,A,23472 
2020/9/30 ,13:42:44,43.8  ,A,23473 
2020/9/30 ,13:42:46,43.9  ,A,23474 
2020/9/30 ,13:42:48,44.0  ,A,23475 
2020/9/30 ,13:42:50,44.0  ,A,23476 
2020/9/30 ,13:42:52,43.9  ,A,23477 
2020/9/30 ,13:42:54,43.9  ,A,23478 
2020/9/30 ,13:42:56,43.8  ,A,23479 
2020/9/30 ,13:42:58,43.7  ,A,23480 
2020/9/30 ,13:43:0 ,43.8  ,A,23481 
2020/9/30 ,13:43:2 ,43.9  ,A,23482 
2020/9/30 ,13:43:4 ,43.9  ,A,23483 
2020/9/30 ,13:43:6 ,43.9  ,A,23484 
2020/9/30 ,13:43:8 ,43.7  ,A,23485 
2020/9/30 ,13:43:10,43.9  ,A,23486 
2020/9/30 ,13:43:12,43.8  ,A,23487 
2020/9/30 ,13:43:14,43.7  ,A,23488 
2020/9/30 ,13:43:16,44.0  ,A,23489 
2020/9/30 ,13:43:18,43.9  ,A,23490 
2020/9/30 ,13:43:20,43.9  ,A,23491 
2020/9/30 ,13:43:22,43.9  ,A,23492 
2020/9/30 ,13:43:24,43.9  ,A,23493 
2020/9/30 ,13:43:26,44.2  ,A,23494 
2020/9/30 ,13:43:28,44.2  ,A,23495 
2020/9/30 ,13:43:30,44.0  ,A,23496 
2020/9/30 ,13:43:32,44.5  ,A,23497 
2020/9/30 ,13:43:34,44.5  ,A,23498 
2020/9/30 ,13:43:36,44.1  ,A,23499 
2020/9/30 ,13:43:38,43.8  ,A,23500 
2020/9/30 ,13:43:40,43.8  ,A,23501 
2020/9/30 ,13:43:42,43.9  ,A,23502 
2020/9/30 ,13:43:44,43.9  ,A,23503 
2020/9/30 ,13:43:46,43.8  ,A,23504 
2020/9/30 ,13:43:48,43.8  ,A,23505 
2020/9/30 ,13:43:50,44.0  ,A,23506 
2020/9/30 ,13:43:52,43.9  ,A,23507 
2020/9/30 ,13:43:54,43.9  ,A,23508 
2020/9/30 ,13:43:56,43.9  ,A,23509 
2020/9/30 ,13:43:58,43.8  ,A,23510 
2020/9/30 ,13:44:0 ,43.9  ,A,23511 
2020/9/30 ,13:44:2 ,43.8  ,A,23512 
2020/9/30 ,13:44:4 ,43.8  ,A,23513 
2020/9/30 ,13:44:6 ,43.7  ,A,23514 
2020/9/30 ,13:44:8 ,43.8  ,A,23515 
2020/9/30 ,13:44:10,43.7  ,A,23516 
2020/9/30 ,13:44:12,43.7  ,A,23517 
2020/9/30 ,13:44:14,43.6  ,A,23518 
2020/9/30 ,13:44:16,43.6  ,A,23519 
2020/9/30 ,13:44:24,43.7  ,A,23520 
2020/9/30 ,13:44:26,43.7  ,A,23521 
2020/9/30 ,13:44:28,43.6  ,A,23522 
2020/9/30 ,13:44:30,43.8  ,A,23523 
2020/9/30 ,13:44:32,43.7  ,A,23524 
2020/9/30 ,13:44:34,43.8  ,A,23525 
2020/9/30 ,13:44:36,43.8  ,A,23526 
2020/9/30 ,13:44:38,43.7  ,A,23527 
2020/9/30 ,13:44:40,43.7  ,A,23528 
2020/9/30 ,13:44:42,43.7  ,A,23529 
2020/9/30 ,13:44:44,43.7  ,A,23530 
2020/9/30 ,13:44:46,43.6  ,A,23531 
2020/9/30 ,13:44:48,43.7  ,A,23532 
2020/9/30 ,13:44:50,43.7  ,A,23533 
2020/9/30 ,13:44:52,43.7  ,A,23534 
2020/9/30 ,13:44:54,43.8  ,A,23535 
2020/9/30 ,13:44:56,43.7  ,A,23536 
2020/9/30 ,13:44:58,43.7  ,A,23537 
2020/9/30 ,13:45:0 ,43.7  ,A,23538 
2020/9/30 ,13:45:2 ,43.5  ,A,23539 
2020/9/30 ,13:45:4 ,43.6  ,A,23540 
2020/9/30 ,13:45:6 ,43.6  ,A,23541 
2020/9/30 ,13:45:8 ,43.6  ,A,23542 
2020/9/30 ,13:45:10,43.7  ,A,23543 
2020/9/30 ,13:45:12,43.7  ,A,23544 
2020/9/30 ,13:45:14,43.5  ,A,23545 
2020/9/30 ,13:45:16,43.6  ,A,23546 
2020/9/30 ,13:45:18,43.6  ,A,23547 
2020/9/30 ,13:45:20,43.6  ,A,23548 
2020/9/30 ,13:45:22,43.6  ,A,23549 
2020/9/30 ,13:45:24,43.7  ,A,23550 
2020/9/30 ,13:45:26,43.7  ,A,23551 
2020/9/30 ,13:45:28,43.7  ,A,23552 
2020/9/30 ,13:45:30,43.8  ,A,23553 
2020/9/30 ,13:45:32,43.8  ,A,23554 
2020/9/30 ,13:45:34,43.6  ,A,23555 
2020/9/30 ,13:45:36,43.7  ,A,23556 
2020/9/30 ,13:45:38,43.7  ,A,23557 
2020/9/30 ,13:45:40,43.7  ,A,23558 
2020/9/30 ,13:45:42,43.7  ,A,23559 
2020/9/30 ,13:45:44,43.7  ,A,23560 
2020/9/30 ,13:45:46,43.6  ,A,23561 
2020/9/30 ,13:45:48,43.7  ,A,23562 
2020/9/30 ,13:45:50,43.7  ,A,23563 
2020/9/30 ,13:45:52,43.7  ,A,23564 
2020/9/30 ,13:45:54,43.7  ,A,23565 
2020/9/30 ,13:45:56,43.6  ,A,23566 
2020/9/30 ,13:45:58,43.7  ,A,23567 
2020/9/30 ,13:46:0 ,43.7  ,A,23568 
2020/9/30 ,13:46:2 ,43.7  ,A,23569 
2020/9/30 ,13:46:4 ,44.4  ,A,23570 
2020/9/30 ,13:46:6 ,43.6  ,A,23571 
2020/9/30 ,13:46:8 ,43.6  ,A,23572 
2020/9/30 ,13:46:10,43.7  ,A,23573 
2020/9/30 ,13:46:12,43.7  ,A,23574 
2020/9/30 ,13:46:14,43.7  ,A,23575 
2020/9/30 ,13:46:16,43.7  ,A,23576 
2020/9/30 ,13:46:18,43.6  ,A,23577 
2020/9/30 ,13:46:20,43.8  ,A,23578 
2020/9/30 ,13:46:22,43.8  ,A,23579 
2020/9/30 ,13:46:30,43.6  ,A,23580 
2020/9/30 ,13:46:32,43.6  ,A,23581 
2020/9/30 ,13:46:34,43.7  ,A,23582 
2020/9/30 ,13:46:36,43.8  ,A,23583 
2020/9/30 ,13:46:38,43.8  ,A,23584 
2020/9/30 ,13:46:40,43.8  ,A,23585 
2020/9/30 ,13:46:42,43.7  ,A,23586 
2020/9/30 ,13:46:44,43.5  ,A,23587 
2020/9/30 ,13:46:46,43.6  ,A,23588 
2020/9/30 ,13:46:48,43.8  ,A,23589 
2020/9/30 ,13:46:50,43.7  ,A,23590 
2020/9/30 ,13:46:52,43.7  ,A,23591 
2020/9/30 ,13:46:54,43.7  ,A,23592 
2020/9/30 ,13:46:56,43.8  ,A,23593 
2020/9/30 ,13:46:58,43.9  ,A,23594 
2020/9/30 ,13:47:0 ,45.2  ,A,23595 
2020/9/30 ,13:47:2 ,43.8  ,A,23596 
2020/9/30 ,13:47:4 ,43.8  ,A,23597 
2020/9/30 ,13:47:6 ,43.9  ,A,23598 
2020/9/30 ,13:47:8 ,43.7  ,A,23599 
2020/9/30 ,13:47:10,43.8  ,A,23600 
2020/9/30 ,13:47:12,43.8  ,A,23601 
2020/9/30 ,13:47:14,43.7  ,A,23602 
2020/9/30 ,13:47:16,43.8  ,A,23603 
2020/9/30 ,13:47:18,43.7  ,A,23604 
2020/9/30 ,13:47:20,43.7  ,A,23605 
2020/9/30 ,13:47:22,43.8  ,A,23606 
2020/9/30 ,13:47:24,43.7  ,A,23607 
2020/9/30 ,13:47:26,43.7  ,A,23608 
2020/9/30 ,13:47:28,43.9  ,A,23609 
2020/9/30 ,13:47:30,44.6  ,A,23610 
2020/9/30 ,13:47:32,44.6  ,A,23611 
2020/9/30 ,13:47:34,43.8  ,A,23612 
2020/9/30 ,13:47:36,43.8  ,A,23613 
2020/9/30 ,13:47:38,43.6  ,A,23614 
2020/9/30 ,13:47:40,43.8  ,A,23615 
2020/9/30 ,13:47:42,43.8  ,A,23616 
2020/9/30 ,13:47:44,43.7  ,A,23617 
2020/9/30 ,13:47:46,43.7  ,A,23618 
2020/9/30 ,13:47:48,43.6  ,A,23619 
2020/9/30 ,13:47:50,43.7  ,A,23620 
2020/9/30 ,13:47:52,43.7  ,A,23621 
2020/9/30 ,13:47:54,43.6  ,A,23622 
2020/9/30 ,13:47:56,43.6  ,A,23623 
2020/9/30 ,13:47:58,43.7  ,A,23624 
2020/9/30 ,13:48:0 ,43.7  ,A,23625 
2020/9/30 ,13:48:2 ,43.8  ,A,23626 
2020/9/30 ,13:48:4 ,43.8  ,A,23627 
2020/9/30 ,13:48:6 ,43.6  ,A,23628 
2020/9/30 ,13:48:8 ,43.6  ,A,23629 
2020/9/30 ,13:48:10,43.7  ,A,23630 
2020/9/30 ,13:48:12,43.6  ,A,23631 
2020/9/30 ,13:48:14,43.9  ,A,23632 
2020/9/30 ,13:48:16,43.8  ,A,23633 
2020/9/30 ,13:48:18,43.8  ,A,23634 
2020/9/30 ,13:48:20,43.8  ,A,23635 
2020/9/30 ,13:48:22,43.9  ,A,23636 
2020/9/30 ,13:48:24,43.9  ,A,23637 
2020/9/30 ,13:48:26,43.9  ,A,23638 
2020/9/30 ,13:48:28,43.8  ,A,23639 
2020/9/30 ,13:48:36,43.7  ,A,23640 
2020/9/30 ,13:48:38,43.9  ,A,23641 
2020/9/30 ,13:48:40,43.8  ,A,23642 
2020/9/30 ,13:48:42,44.0  ,A,23643 
2020/9/30 ,13:48:44,43.8  ,A,23644 
2020/9/30 ,13:48:46,43.8  ,A,23645 
2020/9/30 ,13:48:48,43.7  ,A,23646 
2020/9/30 ,13:48:50,43.7  ,A,23647 
2020/9/30 ,13:48:52,43.7  ,A,23648 
2020/9/30 ,13:48:54,43.7  ,A,23649 
2020/9/30 ,13:48:56,43.8  ,A,23650 
2020/9/30 ,13:48:58,43.8  ,A,23651 
2020/9/30 ,13:49:0 ,43.7  ,A,23652 
2020/9/30 ,13:49:2 ,43.7  ,A,23653 
2020/9/30 ,13:49:4 ,43.8  ,A,23654 
2020/9/30 ,13:49:6 ,43.7  ,A,23655 
2020/9/30 ,13:49:8 ,43.7  ,A,23656 
2020/9/30 ,13:49:10,43.7  ,A,23657 
2020/9/30 ,13:49:12,43.8  ,A,23658 
2020/9/30 ,13:49:14,43.8  ,A,23659 
2020/9/30 ,13:49:16,43.8  ,A,23660 
2020/9/30 ,13:49:18,44.4  ,A,23661 
2020/9/30 ,13:49:20,43.8  ,A,23662 
2020/9/30 ,13:49:22,45.1  ,A,23663 
2020/9/30 ,13:49:24,45.1  ,A,23664 
2020/9/30 ,13:49:26,43.9  ,A,23665 
2020/9/30 ,13:49:28,43.7  ,A,23666 
2020/9/30 ,13:49:30,43.9  ,A,23667 
2020/9/30 ,13:49:32,43.9  ,A,23668 
2020/9/30 ,13:49:34,43.8  ,A,23669 
2020/9/30 ,13:49:36,43.9  ,A,23670 
2020/9/30 ,13:49:38,43.8  ,A,23671 
2020/9/30 ,13:49:40,43.9  ,A,23672 
2020/9/30 ,13:49:42,44.2  ,A,23673 
2020/9/30 ,13:49:44,43.9  ,A,23674 
2020/9/30 ,13:49:46,43.9  ,A,23675 
2020/9/30 ,13:49:48,43.8  ,A,23676 
2020/9/30 ,13:49:50,43.8  ,A,23677 
2020/9/30 ,13:49:52,43.8  ,A,23678 
2020/9/30 ,13:49:54,43.8  ,A,23679 
2020/9/30 ,13:49:56,43.7  ,A,23680 
2020/9/30 ,13:49:58,43.9  ,A,23681 
2020/9/30 ,13:50:0 ,43.9  ,A,23682 
2020/9/30 ,13:50:2 ,43.9  ,A,23683 
2020/9/30 ,13:50:4 ,43.7  ,A,23684 
2020/9/30 ,13:50:6 ,43.8  ,A,23685 
2020/9/30 ,13:50:8 ,43.8  ,A,23686 
2020/9/30 ,13:50:10,43.8  ,A,23687 
2020/9/30 ,13:50:12,43.8  ,A,23688 
2020/9/30 ,13:50:14,43.7  ,A,23689 
2020/9/30 ,13:50:16,43.7  ,A,23690 
2020/9/30 ,13:50:18,43.8  ,A,23691 
2020/9/30 ,13:50:20,43.7  ,A,23692 
2020/9/30 ,13:50:22,43.7  ,A,23693 
2020/9/30 ,13:50:24,43.7  ,A,23694 
2020/9/30 ,13:50:26,43.7  ,A,23695 
2020/9/30 ,13:50:28,43.7  ,A,23696 
2020/9/30 ,13:50:30,43.7  ,A,23697 
2020/9/30 ,13:50:32,44.0  ,A,23698 
2020/9/30 ,13:50:34,43.9  ,A,23699 
2020/9/30 ,13:50:42,43.7  ,A,23700 
2020/9/30 ,13:50:44,43.6  ,A,23701 
2020/9/30 ,13:50:46,43.7  ,A,23702 
2020/9/30 ,13:50:48,43.7  ,A,23703 
2020/9/30 ,13:50:50,43.6  ,A,23704 
2020/9/30 ,13:50:52,43.7  ,A,23705 
2020/9/30 ,13:50:54,43.7  ,A,23706 
2020/9/30 ,13:50:56,43.6  ,A,23707 
2020/9/30 ,13:50:58,43.8  ,A,23708 
2020/9/30 ,13:51:0 ,43.6  ,A,23709 
2020/9/30 ,13:51:2 ,43.6  ,A,23710 
2020/9/30 ,13:51:4 ,43.7  ,A,23711 
2020/9/30 ,13:51:6 ,43.5  ,A,23712 
2020/9/30 ,13:51:8 ,43.5  ,A,23713 
2020/9/30 ,13:51:10,43.5  ,A,23714 
2020/9/30 ,13:51:12,43.5  ,A,23715 
2020/9/30 ,13:51:14,43.6  ,A,23716 
2020/9/30 ,13:51:16,43.5  ,A,23717 
2020/9/30 ,13:51:18,43.5  ,A,23718 
2020/9/30 ,13:51:20,43.5  ,A,23719 
2020/9/30 ,13:51:22,43.6  ,A,23720 
2020/9/30 ,13:51:24,43.8  ,A,23721 
2020/9/30 ,13:51:26,43.6  ,A,23722 
2020/9/30 ,13:51:28,43.6  ,A,23723 
2020/9/30 ,13:51:30,43.6  ,A,23724 
2020/9/30 ,13:51:32,43.5  ,A,23725 
2020/9/30 ,13:51:34,43.6  ,A,23726 
2020/9/30 ,13:51:36,43.4  ,A,23727 
2020/9/30 ,13:51:38,43.5  ,A,23728 
2020/9/30 ,13:51:40,43.6  ,A,23729 
2020/9/30 ,13:51:42,43.6  ,A,23730 
2020/9/30 ,13:51:44,43.6  ,A,23731 
2020/9/30 ,13:51:46,43.7  ,A,23732 
2020/9/30 ,13:51:48,43.6  ,A,23733 
2020/9/30 ,13:51:50,43.6  ,A,23734 
2020/9/30 ,13:51:52,43.7  ,A,23735 
2020/9/30 ,13:51:54,43.7  ,A,23736 
2020/9/30 ,13:51:56,43.7  ,A,23737 
2020/9/30 ,13:51:58,43.6  ,A,23738 
2020/9/30 ,13:52:0 ,43.5  ,A,23739 
2020/9/30 ,13:52:2 ,43.6  ,A,23740 
2020/9/30 ,13:52:4 ,44.0  ,A,23741 
2020/9/30 ,13:52:6 ,44.0  ,A,23742 
2020/9/30 ,13:52:8 ,44.6  ,A,23743 
2020/9/30 ,13:52:10,43.8  ,A,23744 
2020/9/30 ,13:52:12,43.9  ,A,23745 
2020/9/30 ,13:52:14,43.7  ,A,23746 
2020/9/30 ,13:52:16,43.6  ,A,23747 
2020/9/30 ,13:52:18,43.7  ,A,23748 
2020/9/30 ,13:52:20,44.8  ,A,23749 
2020/9/30 ,13:52:22,43.7  ,A,23750 
2020/9/30 ,13:52:24,43.7  ,A,23751 
2020/9/30 ,13:52:26,43.6  ,A,23752 
2020/9/30 ,13:52:28,44.6  ,A,23753 
2020/9/30 ,13:52:30,43.8  ,A,23754 
2020/9/30 ,13:52:32,43.7  ,A,23755 
2020/9/30 ,13:52:34,43.6  ,A,23756 
2020/9/30 ,13:52:36,43.7  ,A,23757 
2020/9/30 ,13:52:38,43.8  ,A,23758 
2020/9/30 ,13:52:40,43.7  ,A,23759 
2020/9/30 ,13:52:48,43.8  ,A,23760 
2020/9/30 ,13:52:50,43.7  ,A,23761 
2020/9/30 ,13:52:52,43.8  ,A,23762 
2020/9/30 ,13:52:54,43.8  ,A,23763 
2020/9/30 ,13:52:56,43.8  ,A,23764 
2020/9/30 ,13:52:58,43.7  ,A,23765 
2020/9/30 ,13:53:0 ,44.0  ,A,23766 
2020/9/30 ,13:53:2 ,43.7  ,A,23767 
2020/9/30 ,13:53:4 ,43.9  ,A,23768 
2020/9/30 ,13:53:6 ,43.9  ,A,23769 
2020/9/30 ,13:53:8 ,43.8  ,A,23770 
2020/9/30 ,13:53:10,43.8  ,A,23771 
2020/9/30 ,13:53:12,43.8  ,A,23772 
2020/9/30 ,13:53:14,43.8  ,A,23773 
2020/9/30 ,13:53:16,43.8  ,A,23774 
2020/9/30 ,13:53:18,43.8  ,A,23775 
2020/9/30 ,13:53:20,43.7  ,A,23776 
2020/9/30 ,13:53:22,43.7  ,A,23777 
2020/9/30 ,13:53:24,43.7  ,A,23778 
2020/9/30 ,13:53:26,43.9  ,A,23779 
2020/9/30 ,13:53:28,43.8  ,A,23780 
2020/9/30 ,13:53:30,43.7  ,A,23781 
2020/9/30 ,13:53:32,43.7  ,A,23782 
2020/9/30 ,13:53:34,43.7  ,A,23783 
2020/9/30 ,13:53:36,43.7  ,A,23784 
2020/9/30 ,13:53:38,43.7  ,A,23785 
2020/9/30 ,13:53:40,43.6  ,A,23786 
2020/9/30 ,13:53:42,43.7  ,A,23787 
2020/9/30 ,13:53:44,43.8  ,A,23788 
2020/9/30 ,13:53:46,43.8  ,A,23789 
2020/9/30 ,13:53:48,43.8  ,A,23790 
2020/9/30 ,13:53:50,43.8  ,A,23791 
2020/9/30 ,13:53:52,43.7  ,A,23792 
2020/9/30 ,13:53:54,43.8  ,A,23793 
2020/9/30 ,13:53:56,43.9  ,A,23794 
2020/9/30 ,13:53:58,43.7  ,A,23795 
2020/9/30 ,13:54:0 ,43.8  ,A,23796 
2020/9/30 ,13:54:2 ,43.9  ,A,23797 
2020/9/30 ,13:54:4 ,43.9  ,A,23798 
2020/9/30 ,13:54:6 ,43.8  ,A,23799 
2020/9/30 ,13:54:8 ,43.8  ,A,23800 
2020/9/30 ,13:54:10,43.9  ,A,23801 
2020/9/30 ,13:54:12,44.0  ,A,23802 
2020/9/30 ,13:54:14,44.2  ,A,23803 
2020/9/30 ,13:54:16,44.2  ,A,23804 
2020/9/30 ,13:54:18,43.8  ,A,23805 
2020/9/30 ,13:54:20,43.9  ,A,23806 
